Date,Temperature,Rainfall,Humidity,Pressure,WindSpeed
1991-05-13,34.12,2.23,66.73,1010.08,6.16
1991-05-14,32.98,1.62,64.04,1014.33,7.49
1991-05-15,34.06,2.44,65.32,1012.37,10.68
1991-05-16,33.74,4.94,65.01,1008.16,7.83
1991-05-17,31.93,8.9,74.47,1005.95,7.36
1991-05-18,33.63,4.09,70.29,1009.24,9.75
1991-05-19,33.43,3.17,53.68,1009.31,8.3
1991-05-20,33.23,8.97,69.2,1009.06,11.84
1991-05-21,33.63,3.84,70.64,1016.17,7.74
1991-05-22,33.62,1.15,70.33,1007.24,9.17
1991-05-23,32.62,4.95,72.51,1006.26,10.11
1991-05-24,32.08,0.48,65.7,1009.07,14.85
1991-05-25,33.56,0.24,63.61,1013.06,14.18
1991-05-26,30.94,0.0,78.23,1011.17,8.26
1991-05-27,33.7,0.0,67.02,1010.98,11.85
1991-05-28,31.68,3.17,61.45,1010.77,8.21
1991-05-29,32.47,1.01,70.91,1012.58,9.53
1991-05-30,33.05,0.1,65.2,1009.85,15.24
1991-05-31,31.55,5.93,72.98,1010.84,13.52
1991-06-01,33.48,3.78,66.68,1013.67,12.19
1991-06-02,32.19,0.36,65.78,1007.6,9.87
1991-06-03,34.61,2.09,66.74,1010.17,11.7
1991-06-04,30.08,1.79,68.27,1013.6,9.02
1991-06-05,30.56,4.24,63.19,1006.43,8.75
1991-06-06,32.76,1.79,53.77,1012.69,12.55
1991-06-07,33.85,0.72,65.79,1009.98,11.2
1991-06-08,33.87,1.53,67.49,1011.37,12.91
1991-06-09,33.92,4.58,67.5,1014.23,10.82
1991-06-10,31.88,5.81,71.19,1008.67,9.04
1991-06-11,33.39,3.93,68.18,1010.93,13.4
1991-06-12,34.39,3.38,72.65,1006.9,10.8
1991-06-13,35.35,2.56,61.91,1008.04,7.82
1991-06-14,31.98,2.26,58.57,1010.05,11.8
1991-06-15,31.82,6.04,70.06,1013.09,8.68
1991-06-16,34.11,0.82,72.34,1010.52,11.11
1991-06-17,31.47,1.21,70.58,1007.15,10.93
1991-06-18,31.22,4.7,59.6,1011.66,11.25
1991-06-19,32.09,4.16,68.56,1008.38,7.98
1991-06-20,30.45,3.7,57.61,1010.29,9.47
1991-06-21,33.88,2.4,65.02,1012.2,10.67
1991-06-22,33.41,3.94,57.79,1012.27,11.22
1991-06-23,31.68,2.51,66.76,1009.6,10.67
1991-06-24,34.86,5.16,59.13,1011.87,12.66
1991-06-25,33.5,5.18,79.07,1013.07,10.5
1991-06-26,34.36,3.29,67.14,1008.95,13.13
1991-06-27,31.94,6.06,70.0,1005.8,10.74
1991-06-28,30.27,4.25,72.31,1008.22,10.25
1991-06-29,35.54,1.99,60.65,1014.44,13.93
1991-06-30,33.0,5.02,75.05,1007.77,9.03
1991-07-01,34.6,6.37,70.38,1007.36,13.97
1991-07-02,32.31,2.33,69.05,1014.66,11.71
1991-07-03,33.54,3.93,67.26,1011.67,4.94
1991-07-04,32.61,3.48,60.09,1011.16,9.59
1991-07-05,35.28,6.15,64.21,1009.55,9.85
1991-07-06,32.41,3.39,62.45,1006.61,11.25
1991-07-07,33.82,1.39,72.37,1008.11,10.51
1991-07-08,34.07,2.93,69.73,1008.45,9.61
1991-07-09,32.73,1.51,65.94,1005.35,9.02
1991-07-10,32.63,2.49,65.55,1009.81,10.96
1991-07-11,34.14,1.7,59.78,1006.87,9.03
1991-07-12,32.54,1.46,59.22,1008.63,10.36
1991-07-13,33.77,1.89,64.52,1007.22,9.94
1991-07-14,31.9,4.15,56.28,1008.92,10.6
1991-07-15,33.24,8.39,69.1,1006.99,9.81
1991-07-16,30.69,2.84,62.0,1012.75,8.9
1991-07-17,32.85,1.73,77.43,1009.04,13.67
1991-07-18,34.06,3.96,69.21,1011.18,6.14
1991-07-19,32.64,4.69,66.71,1005.78,9.9
1991-07-20,35.22,5.49,66.63,1012.85,9.27
1991-07-21,30.78,1.15,76.38,1009.18,9.51
1991-07-22,32.61,6.81,76.76,1016.66,9.68
1991-07-23,33.38,0.0,75.86,1006.5,10.43
1991-07-24,31.57,1.82,61.98,1008.18,8.92
1991-07-25,32.29,4.67,60.37,1010.66,12.44
1991-07-26,32.33,1.56,65.62,1013.54,10.39
1991-07-27,32.31,3.97,60.39,1012.04,10.82
1991-07-28,32.6,1.32,61.68,1011.6,12.46
1991-07-29,32.17,3.92,54.48,1008.25,9.94
1991-07-30,31.82,1.13,62.99,1010.88,9.63
1991-07-31,30.09,0.0,63.36,1011.37,4.5
1991-08-01,32.35,1.95,75.33,1008.84,10.77
1991-08-02,33.18,0.0,71.61,1010.65,11.02
1991-08-03,38.1,0.0,77.35,1009.14,10.57
1991-08-04,32.94,2.15,63.58,1010.99,6.97
1991-08-05,33.98,2.17,60.22,1008.65,12.51
1991-08-06,32.3,3.72,62.61,1012.27,11.37
1991-08-07,35.4,2.65,71.01,1010.29,12.59
1991-08-08,32.07,4.49,65.83,1009.81,10.18
1991-08-09,33.33,2.77,68.29,1014.73,11.97
1991-08-10,34.13,2.09,61.66,1012.87,11.75
1991-08-11,34.91,1.79,65.62,1005.08,9.22
1991-08-12,34.3,2.07,70.84,1009.43,10.65
1991-08-13,31.51,3.17,49.05,1009.44,6.74
1991-08-14,34.57,4.55,69.8,1014.56,8.1
1991-08-15,35.27,4.86,65.58,1013.41,7.79
1991-08-16,31.93,1.78,63.83,1006.83,12.45
1991-08-17,32.66,3.71,63.58,1004.54,10.54
1991-08-18,30.51,2.86,58.79,1015.96,11.82
1991-08-19,33.14,5.53,61.92,1011.63,10.4
1991-08-20,33.34,5.54,71.39,1010.87,6.69
1991-08-21,31.75,2.75,67.56,1006.61,14.82
1991-08-22,34.97,4.2,67.43,1009.36,8.1
1991-08-23,33.1,3.52,59.55,1011.0,9.69
1991-08-24,30.52,1.28,64.52,1015.66,11.11
1991-08-25,31.26,3.97,57.72,1013.25,9.06
1991-08-26,32.88,5.65,59.28,1005.81,8.83
1991-08-27,34.35,0.0,50.01,1008.65,11.1
1991-08-28,34.56,2.07,64.53,1013.46,6.26
1991-08-29,32.49,3.38,69.7,1008.47,10.07
1991-08-30,29.77,1.68,69.72,1007.05,10.12
1991-08-31,33.58,2.31,68.02,1007.11,9.59
1991-09-01,33.79,3.31,63.48,1010.67,11.43
1991-09-02,30.34,5.32,64.98,1011.28,12.39
1991-09-03,31.22,1.58,65.27,1007.65,13.47
1991-09-04,31.89,1.89,68.23,1006.39,9.21
1991-09-05,33.41,2.33,66.44,1008.41,6.97
1991-09-06,33.42,6.51,67.11,1010.68,11.39
1991-09-07,31.35,6.41,68.21,1014.9,8.53
1991-09-08,35.36,4.55,70.32,1010.7,9.5
1991-09-09,34.56,3.28,55.2,1006.65,9.63
1991-09-10,33.4,2.89,74.31,1004.15,10.29
1991-09-11,30.64,4.52,66.43,1011.26,8.27
1991-09-12,34.66,5.08,70.5,1009.61,11.16
1991-09-13,32.08,4.71,76.9,1013.21,8.54
1991-09-14,33.47,0.41,70.43,1011.35,6.26
1991-09-15,31.49,2.43,65.19,1006.37,10.78
1991-09-16,33.33,2.61,62.47,1013.15,13.31
1991-09-17,32.37,1.78,69.95,1008.93,9.72
1991-09-18,33.96,0.0,74.91,1010.22,9.18
1991-09-19,32.88,2.92,56.61,1014.48,10.08
1991-09-20,33.58,4.9,60.87,1011.42,9.46
1991-09-21,34.1,0.0,66.41,1008.19,10.86
1991-09-22,33.61,1.58,62.73,1009.67,8.21
1991-09-23,34.09,2.26,49.56,1008.88,7.92
1991-09-24,30.88,0.53,67.66,1013.99,10.63
1991-09-25,32.21,3.91,64.25,1007.92,7.69
1991-09-26,30.72,2.22,67.95,1009.71,9.17
1991-09-27,31.77,4.22,59.1,1012.33,8.0
1991-09-28,32.02,0.07,63.99,1012.93,11.03
1991-09-29,34.27,4.04,60.38,1009.01,8.44
1991-09-30,34.73,0.61,72.36,1012.68,13.66
1991-10-01,32.47,4.42,80.69,1008.15,6.93
1991-10-02,30.56,4.43,55.7,1008.88,10.87
1991-10-03,33.24,3.85,68.33,1013.84,8.1
1991-10-04,32.12,1.45,71.98,1012.7,10.9
1991-10-05,34.54,0.64,77.0,1014.57,11.47
1991-10-06,35.32,0.0,63.85,1007.79,11.44
1991-10-07,31.63,4.51,75.22,1012.09,10.57
1991-10-08,31.72,1.31,74.5,1012.34,9.92
1991-10-09,32.46,0.0,60.57,1015.73,7.44
1991-10-10,33.25,5.01,59.47,1010.55,11.88
1991-10-11,33.02,8.74,56.99,1013.18,9.65
1991-10-12,34.0,3.88,62.6,1010.69,6.28
1991-10-13,33.78,3.6,70.83,1013.17,10.74
1991-10-14,33.19,1.24,62.73,1013.56,12.87
1991-10-15,32.69,3.09,61.57,1013.52,11.33
1991-10-16,35.52,1.24,64.73,1010.69,11.29
1991-10-17,32.72,1.25,72.29,1012.16,8.17
1991-10-18,34.76,5.34,67.81,1010.24,11.11
1991-10-19,31.88,3.06,54.09,1012.63,6.88
1991-10-20,34.95,2.34,65.73,1008.12,9.42
1991-10-21,34.84,0.0,74.66,1011.01,7.59
1991-10-22,31.6,6.35,61.33,1006.54,12.27
1991-10-23,33.44,1.12,68.3,1006.92,12.2
1991-10-24,34.38,4.06,69.17,1015.28,10.0
1991-10-25,31.46,3.9,79.52,1006.96,9.28
1991-10-26,33.54,2.89,61.11,1013.37,14.64
1991-10-27,33.25,1.19,57.71,1010.77,12.21
1991-10-28,33.62,3.0,63.46,1006.72,11.67
1991-10-29,34.19,0.0,76.54,1011.72,12.8
1991-10-30,31.26,0.27,66.11,1011.51,13.59
1991-10-31,33.92,2.51,60.84,1013.69,8.07
1991-11-01,31.95,15.16,91.95,1012.04,9.73
1991-11-02,29.38,14.59,86.14,1010.23,8.81
1991-11-03,29.8,18.79,73.36,1011.37,8.04
1991-11-04,28.62,1.13,75.03,1005.93,8.58
1991-11-05,32.34,12.74,84.89,1011.2,10.26
1991-11-06,29.91,6.05,91.25,1015.42,6.63
1991-11-07,28.77,15.2,79.18,1011.52,8.54
1991-11-08,32.6,29.91,85.06,1013.08,12.21
1991-11-09,29.32,9.84,84.39,1012.58,10.28
1991-11-10,28.11,9.97,83.63,1009.77,13.95
1991-11-11,28.34,23.06,91.45,1016.81,9.19
1991-11-12,30.59,23.7,84.98,1009.7,10.87
1991-11-13,26.96,24.82,84.63,1009.33,14.09
1991-11-14,29.19,13.97,93.96,1007.5,8.9
1991-11-15,29.82,26.41,85.04,1006.12,8.94
1991-11-16,29.27,17.23,86.13,1011.25,6.45
1991-11-17,31.28,20.53,90.92,1011.33,12.2
1991-11-18,30.56,31.46,86.61,1009.71,14.54
1991-11-19,31.07,23.74,77.62,1006.14,10.59
1991-11-20,30.17,11.86,84.7,1014.77,11.39
1991-11-21,28.63,16.88,79.98,1008.84,9.17
1991-11-22,29.43,5.45,83.36,1008.32,4.14
1991-11-23,32.46,28.89,82.12,1010.06,7.66
1991-11-24,32.03,36.97,84.78,1013.07,10.35
1991-11-25,28.4,13.88,84.66,1008.64,9.56
1991-11-26,29.89,17.19,84.26,1006.82,8.57
1991-11-27,28.46,27.78,73.47,1013.46,12.77
1991-11-28,29.64,0.0,82.19,1009.81,7.98
1991-11-29,29.38,33.3,87.32,1007.23,6.8
1991-11-30,29.61,15.87,86.48,1008.39,11.02
1991-12-01,32.32,26.16,83.76,1009.45,9.29
1991-12-02,31.42,11.73,84.23,1010.15,9.0
1991-12-03,28.35,21.23,83.69,1011.5,8.93
1991-12-04,31.46,9.23,92.56,1004.76,10.87
1991-12-05,30.57,10.04,86.12,1013.84,5.57
1991-12-06,30.6,0.0,79.17,1014.89,8.84
1991-12-07,28.59,16.02,94.34,1004.5,7.9
1991-12-08,31.8,36.58,83.48,1006.28,14.19
1991-12-09,31.91,24.79,79.94,1009.85,9.68
1991-12-10,30.4,32.51,88.4,1006.77,12.75
1991-12-11,30.38,24.87,91.33,1006.67,9.93
1991-12-12,29.36,2.32,85.73,1017.53,6.32
1991-12-13,29.96,24.41,84.62,1009.66,7.4
1991-12-14,30.28,10.43,73.05,1013.58,11.92
1991-12-15,30.06,20.29,89.37,1010.67,11.81
1991-12-16,29.64,31.12,85.6,1010.58,7.46
1991-12-17,30.34,9.68,80.81,1007.55,7.87
1991-12-18,32.55,31.31,93.6,1006.33,10.14
1991-12-19,28.45,11.04,79.41,1013.72,9.21
1991-12-20,31.28,24.04,95.52,1005.56,12.52
1991-12-21,31.38,8.27,89.04,1011.01,9.55
1991-12-22,29.01,10.81,94.25,1010.0,11.56
1991-12-23,29.05,10.2,89.41,1005.95,9.17
1991-12-24,30.04,19.11,83.1,1011.19,11.39
1991-12-25,30.88,8.14,82.58,1013.58,11.79
1991-12-26,28.35,21.51,74.11,1010.14,13.8
1991-12-27,28.86,9.66,87.82,1005.37,8.73
1991-12-28,30.72,11.66,82.82,1012.23,10.84
1991-12-29,30.32,14.61,85.85,1009.63,10.92
1991-12-30,29.4,16.17,79.05,1009.89,8.38
1991-12-31,28.66,20.59,85.06,1012.35,9.14
1992-01-01,30.49,23.51,86.22,1007.52,10.3
1992-01-02,30.44,18.07,73.57,1010.48,14.43
1992-01-03,29.57,10.72,85.87,1010.94,12.39
1992-01-04,28.49,25.31,86.95,1009.57,10.68
1992-01-05,31.24,26.72,78.28,1012.46,9.87
1992-01-06,30.09,18.73,83.25,1013.58,9.83
1992-01-07,28.66,14.06,84.89,1013.69,11.21
1992-01-08,28.98,42.85,85.32,1013.83,9.7
1992-01-09,30.64,26.39,90.09,1013.17,11.74
1992-01-10,29.62,12.28,85.66,1012.8,9.55
1992-01-11,31.28,32.53,79.42,1007.49,9.72
1992-01-12,30.37,12.75,90.76,1011.27,10.08
1992-01-13,28.28,4.84,85.41,1003.6,12.03
1992-01-14,29.81,50.43,95.54,1009.46,9.79
1992-01-15,31.19,35.03,75.81,1004.64,8.76
1992-01-16,30.7,22.97,89.35,1006.4,5.37
1992-01-17,31.03,9.72,73.91,1010.44,11.59
1992-01-18,29.85,13.42,83.2,1008.89,7.3
1992-01-19,29.14,23.21,85.61,1010.5,8.01
1992-01-20,29.78,0.0,84.89,1014.29,7.05
1992-01-21,29.3,21.29,90.26,1008.66,8.62
1992-01-22,27.64,19.03,94.21,1010.83,9.96
1992-01-23,30.39,17.89,79.93,1012.47,10.45
1992-01-24,30.02,8.25,90.52,1011.99,8.89
1992-01-25,31.2,13.02,80.09,1007.72,6.46
1992-01-26,30.57,0.0,77.86,1003.77,9.83
1992-01-27,29.82,14.73,78.79,1006.48,10.93
1992-01-28,29.34,21.16,79.57,1010.54,12.61
1992-01-29,30.7,13.88,85.29,1009.28,10.02
1992-01-30,29.61,16.36,85.06,1007.02,7.97
1992-01-31,28.33,2.0,77.91,1010.48,8.21
1992-02-01,30.62,18.35,74.16,1011.96,11.62
1992-02-02,28.81,22.2,79.72,1010.29,7.47
1992-02-03,27.85,14.17,83.38,1008.81,7.63
1992-02-04,29.52,20.69,83.78,1010.55,8.66
1992-02-05,31.41,6.24,86.44,1013.55,10.96
1992-02-06,29.76,12.72,89.18,1005.73,8.06
1992-02-07,29.52,30.38,85.9,1007.1,9.38
1992-02-08,29.26,10.9,88.89,1005.88,13.22
1992-02-09,30.99,28.91,81.69,1009.55,7.13
1992-02-10,29.37,22.94,90.48,1006.68,9.27
1992-02-11,29.82,4.04,86.96,1007.83,9.61
1992-02-12,29.46,10.11,83.96,1009.35,9.26
1992-02-13,29.13,21.2,92.27,1010.42,11.99
1992-02-14,28.33,19.58,78.51,1005.57,8.52
1992-02-15,31.43,27.5,85.22,1005.4,9.61
1992-02-16,30.36,19.76,74.78,1007.33,9.87
1992-02-17,30.64,0.0,83.19,1010.43,11.7
1992-02-18,30.83,23.83,80.0,1004.28,9.21
1992-02-19,31.2,31.93,87.55,1011.29,10.76
1992-02-20,29.33,16.7,92.35,1007.17,13.23
1992-02-21,29.61,31.25,76.97,1011.76,8.53
1992-02-22,28.3,20.19,89.05,1007.47,7.0
1992-02-23,29.89,17.13,86.74,1012.85,9.88
1992-02-24,32.23,20.24,82.27,1005.17,9.47
1992-02-25,29.6,27.6,86.31,1006.46,10.34
1992-02-26,30.81,33.28,88.44,1012.28,10.12
1992-02-27,30.47,30.5,77.34,1008.95,8.45
1992-02-28,30.45,30.3,81.02,1002.83,9.18
1992-02-29,31.1,23.38,86.14,1009.16,7.44
1992-03-01,30.62,9.66,94.92,1011.71,8.84
1992-03-02,29.27,17.07,82.8,1013.35,10.37
1992-03-03,29.12,36.9,84.25,1012.31,8.78
1992-03-04,30.44,21.11,74.55,1016.05,12.58
1992-03-05,29.52,6.98,85.74,1010.26,10.71
1992-03-06,30.23,23.06,91.24,1011.7,7.9
1992-03-07,31.64,34.41,99.76,1006.63,10.49
1992-03-08,27.5,23.53,81.26,1015.77,8.45
1992-03-09,27.97,13.29,74.12,1012.25,5.87
1992-03-10,30.03,0.0,82.4,1014.93,10.72
1992-03-11,28.96,17.69,84.09,1011.42,7.27
1992-03-12,30.71,0.0,80.85,1008.54,11.27
1992-03-13,30.03,3.94,79.08,1010.6,9.84
1992-03-14,29.31,13.19,87.48,1008.45,9.82
1992-03-15,32.6,3.76,74.74,1012.35,8.64
1992-03-16,29.62,10.19,82.7,1014.8,11.6
1992-03-17,31.03,3.84,78.24,1001.48,8.38
1992-03-18,31.15,23.17,82.89,1009.93,8.62
1992-03-19,30.25,25.66,75.92,1010.9,11.86
1992-03-20,29.5,25.01,98.07,1009.69,10.79
1992-03-21,29.11,19.81,86.3,1010.58,7.96
1992-03-22,30.25,32.62,86.24,1012.89,9.53
1992-03-23,30.9,20.79,79.25,1010.96,8.02
1992-03-24,29.24,19.89,85.49,1006.43,12.11
1992-03-25,30.69,10.95,76.31,1009.57,9.11
1992-03-26,30.14,14.37,73.96,1008.83,9.39
1992-03-27,30.76,11.02,92.39,1004.27,12.62
1992-03-28,29.73,26.6,84.4,1013.42,9.23
1992-03-29,28.68,32.21,83.43,1010.66,12.47
1992-03-30,28.76,23.95,81.05,1009.6,10.14
1992-03-31,28.2,10.21,90.76,1012.66,9.87
1992-04-01,30.29,15.06,90.78,1009.4,10.46
1992-04-02,31.38,10.23,91.79,1005.41,13.26
1992-04-03,29.55,15.57,74.55,1008.64,7.92
1992-04-04,29.27,16.63,88.79,1010.62,10.62
1992-04-05,28.69,9.19,92.99,1007.79,13.31
1992-04-06,29.71,18.02,89.35,1013.82,9.78
1992-04-07,29.53,17.44,85.69,1012.67,10.01
1992-04-08,30.74,34.38,85.91,1010.93,6.96
1992-04-09,26.84,21.88,83.53,1008.46,10.49
1992-04-10,29.93,29.28,84.43,1007.76,11.98
1992-04-11,29.74,23.27,81.61,1008.05,10.17
1992-04-12,30.02,22.8,82.66,1004.49,9.13
1992-04-13,30.95,15.03,82.77,1012.96,8.58
1992-04-14,28.15,16.39,81.58,1007.1,9.65
1992-04-15,30.59,17.91,85.53,1015.44,9.31
1992-04-16,30.33,12.91,79.77,1008.25,9.04
1992-04-17,30.43,41.49,80.42,1008.75,9.87
1992-04-18,30.47,20.64,90.42,1002.72,5.23
1992-04-19,29.4,28.97,76.17,1000.98,11.14
1992-04-20,30.29,7.1,79.07,1007.09,10.22
1992-04-21,29.25,22.94,69.73,1007.43,7.75
1992-04-22,29.69,12.62,87.99,1004.42,10.09
1992-04-23,30.67,36.57,81.59,1010.97,6.39
1992-04-24,27.13,26.45,83.97,1013.54,7.25
1992-04-25,30.62,36.69,86.1,1010.83,10.02
1992-04-26,28.11,31.56,80.95,1011.51,6.87
1992-04-27,28.58,32.35,82.26,1014.36,9.84
1992-04-28,27.79,26.92,81.05,1012.1,10.05
1992-04-29,28.15,19.64,94.98,1011.48,9.88
1992-04-30,31.29,20.11,85.05,1006.73,10.47
1992-05-01,34.35,1.33,75.55,1009.72,8.22
1992-05-02,34.3,2.43,71.56,1009.12,9.88
1992-05-03,33.64,3.58,55.03,1006.64,11.86
1992-05-04,32.83,1.95,58.85,1006.76,5.96
1992-05-05,32.87,1.8,61.2,1009.8,10.73
1992-05-06,35.72,0.0,73.96,1012.92,8.44
1992-05-07,33.26,2.08,68.11,1014.53,11.21
1992-05-08,33.66,2.14,58.1,1009.37,12.41
1992-05-09,31.01,0.89,67.76,1007.05,8.41
1992-05-10,32.45,0.27,61.16,1012.11,7.39
1992-05-11,30.92,1.74,71.39,1009.41,9.07
1992-05-12,33.06,0.0,69.97,1011.15,9.18
1992-05-13,34.31,0.75,73.77,1010.46,9.33
1992-05-14,32.97,2.79,74.32,1006.77,8.47
1992-05-15,34.35,1.81,72.4,1015.1,9.2
1992-05-16,33.89,0.69,71.53,1010.6,10.95
1992-05-17,32.16,0.0,70.02,1003.81,9.37
1992-05-18,34.22,3.38,78.69,1013.08,8.69
1992-05-19,33.04,2.91,57.51,1007.18,8.88
1992-05-20,30.35,3.09,65.51,1004.98,10.81
1992-05-21,33.93,3.45,65.06,1011.77,11.36
1992-05-22,33.4,1.35,68.66,1013.59,8.81
1992-05-23,35.73,1.95,67.19,1007.98,10.45
1992-05-24,30.74,1.91,60.45,1010.41,11.99
1992-05-25,33.84,0.0,79.25,1010.89,8.45
1992-05-26,33.2,3.35,63.0,1010.59,8.79
1992-05-27,32.47,1.63,58.4,1010.44,11.17
1992-05-28,33.67,4.64,68.95,1008.4,11.68
1992-05-29,31.24,1.2,61.21,1013.24,11.89
1992-05-30,33.63,5.14,61.72,1011.05,9.75
1992-05-31,34.1,2.77,64.69,1011.62,11.75
1992-06-01,32.13,2.88,60.65,1002.51,10.4
1992-06-02,33.79,3.52,55.3,1008.95,5.56
1992-06-03,34.78,0.83,74.53,1012.84,8.2
1992-06-04,31.53,3.7,61.93,1010.31,9.03
1992-06-05,30.68,0.0,68.36,1008.32,8.89
1992-06-06,33.9,5.35,65.36,1008.98,11.0
1992-06-07,31.24,3.45,70.31,1012.04,6.13
1992-06-08,32.01,1.24,67.6,1011.44,12.99
1992-06-09,32.36,2.0,73.9,1010.89,12.54
1992-06-10,33.38,0.69,59.0,1005.35,11.32
1992-06-11,34.55,6.7,72.06,1013.49,8.84
1992-06-12,31.5,4.7,69.51,1010.32,10.77
1992-06-13,33.42,5.57,74.77,1011.63,11.69
1992-06-14,33.67,2.08,71.54,1005.82,12.11
1992-06-15,31.45,3.57,61.93,1011.66,9.93
1992-06-16,30.93,3.84,63.53,1012.64,10.0
1992-06-17,33.51,1.08,63.46,1008.62,11.71
1992-06-18,35.18,1.39,73.46,1003.49,7.61
1992-06-19,31.75,0.29,57.5,1011.24,9.57
1992-06-20,33.49,4.38,68.59,1011.97,9.86
1992-06-21,31.46,5.12,63.47,1007.19,9.64
1992-06-22,31.81,2.17,69.06,1011.05,8.2
1992-06-23,32.37,5.15,69.98,1016.23,12.36
1992-06-24,34.49,0.22,71.58,1009.84,8.9
1992-06-25,33.22,4.89,70.0,1007.36,11.48
1992-06-26,32.17,3.43,65.18,1009.34,11.53
1992-06-27,31.65,6.89,56.07,1008.21,10.74
1992-06-28,33.76,2.8,66.66,1011.23,9.54
1992-06-29,34.81,4.68,72.24,1007.1,9.84
1992-06-30,32.61,0.99,69.16,1008.39,11.31
1992-07-01,31.61,6.44,61.62,1010.66,11.58
1992-07-02,32.26,4.7,59.62,1014.36,10.03
1992-07-03,32.22,2.4,71.85,1008.25,8.5
1992-07-04,32.71,0.65,77.92,1008.3,11.66
1992-07-05,33.27,1.03,66.96,1012.35,9.62
1992-07-06,34.55,5.04,72.51,1008.62,7.84
1992-07-07,32.2,3.39,70.27,1003.49,9.98
1992-07-08,33.21,2.44,74.75,1011.27,12.62
1992-07-09,32.72,4.87,76.81,1013.94,7.82
1992-07-10,32.67,2.31,69.94,1012.06,8.32
1992-07-11,33.09,0.0,75.65,1008.46,10.11
1992-07-12,32.6,5.29,49.97,1009.95,9.79
1992-07-13,32.41,6.45,61.68,1012.32,10.71
1992-07-14,34.64,1.67,62.6,1013.29,10.85
1992-07-15,30.99,1.92,69.32,1012.51,8.64
1992-07-16,29.21,4.05,59.68,1003.95,4.34
1992-07-17,34.06,3.26,65.65,1014.17,11.27
1992-07-18,35.1,0.21,66.79,1005.15,9.54
1992-07-19,32.68,4.25,67.27,1011.87,11.41
1992-07-20,35.8,2.37,61.35,1010.74,8.4
1992-07-21,34.93,2.43,63.61,1008.59,11.44
1992-07-22,32.79,1.72,76.99,1007.43,10.07
1992-07-23,33.85,0.0,69.88,1006.83,11.65
1992-07-24,31.75,4.39,73.63,1012.58,10.5
1992-07-25,32.7,1.85,75.83,1007.9,7.93
1992-07-26,33.86,1.41,61.3,1005.67,9.03
1992-07-27,32.89,3.49,72.71,1011.58,9.62
1992-07-28,32.74,4.02,74.64,1010.38,9.06
1992-07-29,31.71,0.11,71.0,1011.73,11.15
1992-07-30,32.83,5.81,64.1,1012.87,9.92
1992-07-31,32.21,4.19,69.46,1011.07,10.16
1992-08-01,32.95,7.78,74.11,1012.17,10.22
1992-08-02,34.31,4.04,67.16,1009.09,9.84
1992-08-03,28.88,3.42,64.07,1014.78,10.04
1992-08-04,31.45,2.9,60.72,1011.42,10.58
1992-08-05,34.25,1.42,67.2,1005.9,11.4
1992-08-06,33.67,3.99,67.01,1011.24,13.21
1992-08-07,32.63,3.28,60.48,1007.4,10.2
1992-08-08,34.44,2.49,65.58,1008.78,8.93
1992-08-09,33.38,0.01,74.69,1008.0,11.44
1992-08-10,31.35,4.34,71.03,1011.15,8.01
1992-08-11,33.32,0.63,65.48,1013.09,11.59
1992-08-12,33.02,1.05,70.87,1010.06,5.36
1992-08-13,34.02,2.95,74.21,1006.71,3.65
1992-08-14,33.36,3.58,56.86,1007.06,15.51
1992-08-15,32.6,4.46,63.1,1003.73,9.66
1992-08-16,32.65,2.2,66.31,1010.79,9.7
1992-08-17,31.36,3.97,55.3,1003.85,11.48
1992-08-18,33.66,2.89,58.63,1007.88,9.47
1992-08-19,30.93,1.52,70.91,1014.28,9.16
1992-08-20,33.98,0.0,70.96,1007.59,10.61
1992-08-21,32.68,5.64,61.75,1011.88,9.44
1992-08-22,32.79,2.63,61.93,1009.96,9.87
1992-08-23,33.31,3.17,71.79,1012.77,7.9
1992-08-24,34.13,0.63,70.53,1011.86,6.18
1992-08-25,33.12,2.06,62.45,1014.05,8.69
1992-08-26,31.95,3.15,71.11,1009.58,12.33
1992-08-27,33.69,0.0,63.82,1008.31,10.96
1992-08-28,29.59,8.1,70.19,1010.45,12.36
1992-08-29,36.05,4.74,72.69,1010.39,9.72
1992-08-30,32.38,1.35,62.88,1005.95,9.85
1992-08-31,30.81,3.38,66.78,1010.44,8.96
1992-09-01,37.0,5.72,59.53,1010.7,8.78
1992-09-02,31.68,0.32,69.59,1007.96,11.94
1992-09-03,34.29,5.75,61.89,1011.43,11.26
1992-09-04,32.38,1.46,76.66,1010.68,11.27
1992-09-05,31.93,0.56,63.58,1009.63,7.87
1992-09-06,32.99,0.0,60.28,1012.01,11.21
1992-09-07,32.49,0.96,60.84,1008.88,11.29
1992-09-08,34.21,2.01,60.08,1010.8,8.35
1992-09-09,32.33,5.65,71.96,1010.47,7.46
1992-09-10,33.27,5.13,64.75,1014.05,12.59
1992-09-11,35.16,3.61,70.52,1014.24,10.89
1992-09-12,32.35,2.1,68.43,1006.13,9.71
1992-09-13,34.43,0.0,76.21,1013.37,9.08
1992-09-14,33.71,3.01,74.38,1012.95,7.2
1992-09-15,33.76,2.59,67.5,1007.82,13.5
1992-09-16,34.35,1.52,58.99,1008.84,10.87
1992-09-17,33.31,5.51,71.74,1012.91,10.65
1992-09-18,31.19,2.61,73.36,1009.85,11.01
1992-09-19,32.59,0.94,66.26,1010.93,8.69
1992-09-20,32.69,1.12,73.72,1009.12,12.91
1992-09-21,34.99,2.84,60.95,1003.74,7.06
